	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
CCDC74B	0	0.363337686675117	0.257	0.01	0	Myofibroblasts	CCDC74B
SYDE1	0	0.363312436775711	0.25	0	0	Myofibroblasts	SYDE1
SMARCD3	0	0.359853073254829	0.262	0.024	0	Myofibroblasts	SMARCD3
ZDHHC1	0	0.348251304877803	0.259	0.022	0	Myofibroblasts	ZDHHC1
SHISA4	0	0.34058321113999	0.272	0.029	0	Myofibroblasts	SHISA4
CHPF1	8.65734534863885e-307	0.704190827115479	0.514	0.134	1.4736533252453e-302	Myofibroblasts	CHPF
SPIN1	8.92523124662555e-307	0.540560779436624	0.447	0.097	1.5192528628006e-302	Myofibroblasts	SPIN1
PSD3	8.20823680920578e-305	0.485584781908494	0.336	0.051	1.39720606966301e-300	Myofibroblasts	PSD3
STMN3	1.13400195352212e-304	0.424319988392849	0.336	0.051	1.93029812528535e-300	Myofibroblasts	STMN3
ENG1	1.02505574848198e-303	0.5998307018068	0.485	0.111	1.74484989506603e-299	Myofibroblasts	ENG
CD1511	1.03773913559645e-295	0.741948485113878	0.768	0.291	1.76643955661227e-291	Myofibroblasts	CD151
WFS1	3.65780289200653e-295	0.390974004265662	0.313	0.045	6.22631208277352e-291	Myofibroblasts	WFS1
FAM92A	3.94170304005614e-295	0.368176354824841	0.3	0.04	6.70956691478356e-291	Myofibroblasts	FAM92A
TMEM91	4.92240823721108e-295	0.620782626427495	0.537	0.147	8.3789233013807e-291	Myofibroblasts	TMEM9
CIRBP1	1.0567028532171e-292	0.913617208017529	0.939	0.693	1.79871959674614e-288	Myofibroblasts	CIRBP
PRAF2	2.78704539103623e-292	0.393547889594608	0.325	0.049	4.74410866462187e-288	Myofibroblasts	PRAF2
PEBP11	2.15358440758476e-291	0.850849186979934	0.887	0.532	3.66583137859079e-287	Myofibroblasts	PEBP1
CAV2	3.39676103486566e-291	0.400862376990292	0.309	0.044	5.78196663354833e-287	Myofibroblasts	CAV2
MSC	1.47119257256924e-287	0.44084694517933	0.262	0.03	2.50426399702737e-283	Myofibroblasts	MSC
ACTN12	2.91252713233716e-287	0.829426741135535	0.632	0.214	4.95770368466431e-283	Myofibroblasts	ACTN1
FCGRT2	3.11411319483374e-285	0.660949877951819	0.753	0.275	5.30084348024599e-281	Myofibroblasts	FCGRT
TULP3	3.18767515983339e-284	0.385746687039619	0.315	0.048	5.4260606570684e-280	Myofibroblasts	TULP3
REXO2	1.31156199305853e-283	0.678104600949038	0.605	0.203	2.23254082458422e-279	Myofibroblasts	REXO2
RNF24	1.94849395749462e-283	0.506784634165033	0.385	0.076	3.31672641444734e-279	Myofibroblasts	RNF24
RPLP01	3.11738969562152e-283	0.835299858351763	0.999	0.994	5.30642073988695e-279	Myofibroblasts	RPLP0
MAGEH1	7.17445223826499e-282	0.456270744858548	0.422	0.089	1.22123525999747e-277	Myofibroblasts	MAGEH1
DSTN1	9.13592484307874e-281	0.768921918203161	0.81	0.34	1.55511712678886e-276	Myofibroblasts	DSTN
HDLBP1	9.67170533817306e-281	0.811518140472941	0.769	0.353	1.64631768266382e-276	Myofibroblasts	HDLBP
SPART	2.66180598854872e-280	0.472737306588731	0.395	0.081	4.53092615370762e-276	Myofibroblasts	SPART
BAG2	2.99780794385895e-279	0.409789520186229	0.307	0.046	5.1028686820367e-275	Myofibroblasts	BAG2
RPS3A1	2.25507344313828e-278	0.901571420957338	0.997	0.984	3.83858601490998e-274	Myofibroblasts	RPS3A
SHC1	2.97893426110439e-277	0.526700565283257	0.443	0.106	5.0707418992519e-273	Myofibroblasts	SHC1
TCEA2	8.86527943059501e-275	0.390414500208516	0.318	0.051	1.50904786467588e-270	Myofibroblasts	TCEA2
LTBP3	2.2698767456017e-274	0.513703620114897	0.428	0.098	3.86378419636321e-270	Myofibroblasts	LTBP3
TSPAN61	2.55635436123489e-274	0.467804763054889	0.428	0.094	4.35142639369403e-270	Myofibroblasts	TSPAN6
OLFML2B1	3.07441515935917e-274	0.465993046316458	0.28	0.037	5.23326948426118e-270	Myofibroblasts	OLFML2B
GCSH	5.46854191432762e-274	0.450840236813853	0.344	0.062	9.30855204656847e-270	Myofibroblasts	GCSH
IFITM12	2.16139742566248e-273	1.1170348261079	0.979	0.765	3.67913069796267e-269	Myofibroblasts	IFITM1
RPL22	3.12605499231069e-273	0.842415103734439	0.99	0.909	5.32117080791126e-269	Myofibroblasts	RPL22
RPL12	6.1071471082164e-273	0.834927152435374	0.997	0.985	1.0395585807606e-268	Myofibroblasts	RPL12
BCAP29	1.47809192209096e-272	0.430652831831822	0.344	0.061	2.51600806978324e-268	Myofibroblasts	BCAP29
TANC1	1.86456411984166e-272	0.407729088558105	0.289	0.041	3.17386104479447e-268	Myofibroblasts	TANC1
LY6E1	7.16147756893466e-272	1.03267312886396	0.93	0.657	1.21902671178406e-267	Myofibroblasts	LY6E
THRA	9.42306060794874e-271	0.408367056101981	0.319	0.052	1.60399337668503e-266	Myofibroblasts	THRA
GULP1	1.05059865361702e-270	0.397474105988532	0.291	0.042	1.78832902818689e-266	Myofibroblasts	GULP1
BSG1	1.41370540633409e-270	0.802353643084738	0.88	0.561	2.40640934266188e-266	Myofibroblasts	BSG
NRSN2	7.31655023825003e-269	0.320226825487704	0.26	0.032	1.24542318155492e-264	Myofibroblasts	NRSN2
GINM1	7.7055214916577e-269	0.553049785363003	0.525	0.153	1.31163386830997e-264	Myofibroblasts	GINM1
PHYHD1	4.13778015032476e-268	0.327630832262791	0.252	0.03	7.04332937188281e-264	Myofibroblasts	PHYHD1
SSBP2	6.73195777261419e-268	0.399404642210221	0.33	0.057	1.14591385205439e-263	Myofibroblasts	SSBP2
SLC25A371	9.37358666967339e-266	0.565402032105131	0.481	0.124	1.5955719229118e-261	Myofibroblasts	SLC25A37
ST3GAL4	9.7316958219608e-266	0.367369307692419	0.277	0.038	1.65652926281417e-261	Myofibroblasts	ST3GAL4
EGR11	1.42749795470834e-265	1.84678421058158	0.721	0.358	2.42988701850454e-261	Myofibroblasts	EGR1
EEF1A11	5.07713991825337e-265	0.871458910882724	1	0.998	8.64230756885089e-261	Myofibroblasts	EEF1A1
PCSK5	1.32052434865122e-263	0.464230373822353	0.307	0.05	2.24779654627411e-259	Myofibroblasts	PCSK5
OSBPL1A	1.16638230203843e-262	0.401476477490488	0.319	0.054	1.98541595452981e-258	Myofibroblasts	OSBPL1A
GEM	1.32430354956296e-262	1.19736817673522	0.502	0.147	2.25422950206608e-258	Myofibroblasts	GEM
LEPROT	3.91880862647054e-262	0.607850030487032	0.559	0.18	6.67059604397816e-258	Myofibroblasts	LEPROT
H1-01	1.38075012598441e-261	0.683554564037717	0.46	0.117	2.35031286445066e-257	Myofibroblasts	H1-0
TCEAL1	9.12117391662267e-260	0.406676318377399	0.313	0.053	1.55260622408751e-255	Myofibroblasts	TCEAL1
TCEAL8	3.38422360896459e-259	0.511244493635275	0.467	0.125	5.76062542717952e-255	Myofibroblasts	TCEAL8
ITGB1	2.35696903640835e-256	0.838683560425149	0.848	0.453	4.0120326937743e-252	Myofibroblasts	ITGB1
IL1R1	1.58999989887455e-255	0.381933224845262	0.26	0.035	2.70649782786427e-251	Myofibroblasts	IL1R1
TEAD1	1.02587717315157e-254	0.400521609553883	0.297	0.047	1.7462481241386e-250	Myofibroblasts	TEAD1
CD276	1.21011192952449e-254	0.441522447613705	0.366	0.075	2.05985252643658e-250	Myofibroblasts	CD276
PFN21	3.88254571048986e-254	0.386134008691146	0.328	0.058	6.60886930839584e-250	Myofibroblasts	PFN2
AXL1	5.24268756642993e-254	0.349923634005441	0.295	0.046	8.92410277557703e-250	Myofibroblasts	AXL
SEPTIN10	6.01951494764276e-253	0.362861621184196	0.302	0.05	1.02464183438775e-248	Myofibroblasts	SEPTIN10
HCFC1R1	3.47056071844743e-251	0.750937137018045	0.588	0.216	5.90758845494121e-247	Myofibroblasts	HCFC1R1
RPL33	3.46052025321193e-250	0.769196993625751	0.999	0.991	5.89049757501734e-246	Myofibroblasts	RPL3
ILK	4.0368780473555e-250	0.698041672864852	0.662	0.271	6.87157381220853e-246	Myofibroblasts	ILK
ID4	1.42428296689523e-249	0.461541517370131	0.307	0.052	2.42441446624907e-245	Myofibroblasts	ID4
RRAGA	2.44408129986382e-249	0.532678486678848	0.541	0.171	4.1603151886282e-245	Myofibroblasts	RRAGA
OSTC1	6.3789296503973e-249	0.787955459838742	0.785	0.43	1.08582140509063e-244	Myofibroblasts	OSTC
F2R	1.07693787974426e-248	0.662341550383484	0.339	0.068	1.83316365890068e-244	Myofibroblasts	F2R
KDELR11	2.44114001429124e-247	0.752788757705809	0.878	0.573	4.15530853232655e-243	Myofibroblasts	KDELR1
CCL21	4.68016063278953e-247	1.23898511766712	0.327	0.059	7.96656942913435e-243	Myofibroblasts	CCL2
PTOV11	1.67214615007805e-246	0.628423418971029	0.597	0.213	2.84632717666285e-242	Myofibroblasts	PTOV1
PLSCR3	2.140808606392e-246	0.411665823586963	0.348	0.07	3.64408440980047e-242	Myofibroblasts	PLSCR3
TNS1	2.55136145839669e-243	0.371726414628985	0.281	0.044	4.34292747448285e-239	Myofibroblasts	TNS1
NPDC11	2.5514146451419e-243	0.473682639431319	0.471	0.125	4.34301800896055e-239	Myofibroblasts	NPDC1
PRCP1	2.96650760632541e-242	0.603269534668969	0.502	0.153	5.04958924748712e-238	Myofibroblasts	PRCP
COL7A1	3.07513228386399e-242	0.400393470883613	0.31	0.052	5.23449017359329e-238	Myofibroblasts	COL7A1
BEX4	5.38912268551077e-242	0.468112243392388	0.399	0.094	9.17336463527644e-238	Myofibroblasts	BEX4
RPS241	2.45013566894203e-241	0.706521242975431	0.998	0.985	4.17062093567312e-237	Myofibroblasts	RPS24
RACK11	2.46257144689271e-241	0.736608788054483	0.996	0.977	4.19178911690077e-237	Myofibroblasts	RACK1
RPL7A	4.58365329907453e-241	0.684385037292409	0.998	0.997	7.80229464568467e-237	Myofibroblasts	RPL7A
SH3PXD2B	1.01395635890151e-240	0.372838892025021	0.294	0.049	1.72595651412216e-236	Myofibroblasts	SH3PXD2B
PRNP	3.45887564051414e-240	0.650593576989551	0.631	0.238	5.88769811528316e-236	Myofibroblasts	PRNP
RABAC1	1.18872241033813e-238	0.757504525245444	0.865	0.56	2.02344328687756e-234	Myofibroblasts	RABAC1
FHL21	1.94121128433315e-236	0.803782524520802	0.467	0.132	3.30432984819189e-232	Myofibroblasts	FHL2
FHL3	2.31121180788349e-236	0.440651877043652	0.346	0.072	3.93414473937927e-232	Myofibroblasts	FHL3
LMO4	2.43915367930755e-234	0.718717077080606	0.517	0.173	4.15192739291732e-230	Myofibroblasts	LMO4
TMEM120B	2.57544692158961e-234	0.444893855319489	0.284	0.048	4.38392574992983e-230	Myofibroblasts	TMEM120B
MMP19	3.66556400457207e-234	0.299653091592187	0.254	0.035	6.23952304858258e-230	Myofibroblasts	MMP19
ZSCAN18	1.02182729988387e-232	0.298362431941712	0.255	0.037	1.73935442986233e-228	Myofibroblasts	ZSCAN18
CDK41	1.60288231654401e-231	0.561809715289184	0.581	0.204	2.72842627922121e-227	Myofibroblasts	CDK4
NUCKS11	2.42251327069593e-231	0.68931658837407	0.837	0.447	4.12360208937861e-227	Myofibroblasts	NUCKS1
FKBP14	6.4828812291906e-231	0.351492975127524	0.275	0.045	1.10351604283282e-226	Myofibroblasts	FKBP14
CTSO	7.9577672170981e-231	0.342269346863198	0.27	0.043	1.35457113569444e-226	Myofibroblasts	CTSO
AKR7A21	1.12987158593272e-230	0.665134315464471	0.59	0.22	1.92326741357468e-226	Myofibroblasts	AKR7A2
PSAP1	2.4273431537458e-230	0.258478061350358	0.964	0.726	4.13182351630611e-226	Myofibroblasts	PSAP
SLC39A71	1.57734224241453e-229	0.545718141772699	0.55	0.189	2.68495196503802e-225	Myofibroblasts	SLC39A7
SLC9A3R21	5.22901017104838e-229	0.390352556533168	0.342	0.07	8.90082111315855e-225	Myofibroblasts	SLC9A3R2
FLNA1	8.6541181009356e-229	0.875736681951324	0.775	0.385	1.47310398314126e-224	Myofibroblasts	FLNA
KIAA0930	3.55220541766879e-227	0.421649882759036	0.343	0.074	6.04656406195582e-223	Myofibroblasts	KIAA0930
EXT2	2.34350558666384e-226	0.364312354470276	0.32	0.063	3.98911520961919e-222	Myofibroblasts	EXT2
CDC42EP11	3.03965528190374e-224	0.438741406918394	0.471	0.129	5.17410122085655e-220	Myofibroblasts	CDC42EP1
CTNNB11	8.33318114973465e-224	0.676642936677917	0.638	0.259	1.41847409530783e-219	Myofibroblasts	CTNNB1
EBPL	3.98876946376827e-222	0.487145916587416	0.461	0.136	6.78968338122635e-218	Myofibroblasts	EBPL
ARF41	2.4179091897646e-221	0.757769855416473	0.82	0.5	4.1157650228173e-217	Myofibroblasts	ARF4
SPRY1	3.19211073242849e-221	0.490152261143404	0.332	0.07	5.43361088873978e-217	Myofibroblasts	SPRY1
SMAD5	5.36332328862465e-221	0.37921930284802	0.339	0.073	9.12944890189687e-217	Myofibroblasts	SMAD5
EMP11	4.09767451594443e-220	0.53565961797028	0.387	0.094	6.97506156104061e-216	Myofibroblasts	EMP1
TPM42	6.90835981017667e-220	0.851678744164706	0.878	0.527	1.17594100688827e-215	Myofibroblasts	TPM4
RARG	2.76941791803814e-219	0.367019248494697	0.293	0.055	4.71410318008452e-215	Myofibroblasts	RARG
MORF4L1	8.98137878875437e-219	0.696735607906988	0.865	0.564	1.52881029742177e-214	Myofibroblasts	MORF4L1
BDH2	2.37172058956694e-218	0.403398186220271	0.391	0.098	4.03714278756084e-214	Myofibroblasts	BDH2
NME22	6.146602938775e-218	0.695866063578328	0.932	0.684	1.04627475223828e-213	Myofibroblasts	NME2
MT2A1	1.95375967828376e-216	1.87044536835079	0.751	0.406	3.32568972437462e-212	Myofibroblasts	MT2A
ANTXR2	1.97508070602344e-216	0.379863887419766	0.329	0.069	3.36198237779309e-212	Myofibroblasts	ANTXR2
SVIL1	4.16687798278284e-216	0.526333264646169	0.412	0.11	7.09285970229295e-212	Myofibroblasts	SVIL
SLC39A13	1.6508359351518e-215	0.375715042532539	0.311	0.063	2.81005292881539e-211	Myofibroblasts	SLC39A13
PLD32	3.22594065879501e-214	0.527774150351683	0.695	0.288	5.49119618940086e-210	Myofibroblasts	PLD3
BOD1	1.50985079699959e-213	0.383132625409228	0.346	0.079	2.57006802665271e-209	Myofibroblasts	BOD1
GLT8D1	1.76615976218984e-213	0.431656314748154	0.402	0.107	3.00635714719955e-209	Myofibroblasts	GLT8D1
TSHZ2	7.80849834085061e-213	0.547339440414571	0.331	0.074	1.32916258757959e-208	Myofibroblasts	TSHZ2
TRIP61	9.36329383276036e-213	0.409398690574943	0.418	0.112	1.59381987621247e-208	Myofibroblasts	TRIP6
IL6ST	2.75632368807038e-212	0.55063175728389	0.492	0.16	4.69181418183341e-208	Myofibroblasts	IL6ST
TMEM43	1.09225340792111e-211	0.463313784986348	0.428	0.123	1.85923375096331e-207	Myofibroblasts	TMEM43
PPFIBP11	1.94076538227687e-211	0.542957800192651	0.321	0.07	3.30357083371169e-207	Myofibroblasts	PPFIBP1
KDELR21	2.13569793902221e-211	0.755277537824263	0.732	0.389	3.63538503180361e-207	Myofibroblasts	KDELR2
ARID5B1	4.3127401895665e-211	0.811424335467451	0.603	0.241	7.34114635068009e-207	Myofibroblasts	ARID5B
TMEM14C2	7.60349014027506e-211	0.640033904501713	0.742	0.363	1.29426609167762e-206	Myofibroblasts	TMEM14C
TCTN1	4.31260298037488e-210	0.33514073235942	0.311	0.064	7.34091279319412e-206	Myofibroblasts	TCTN1
HNRNPA11	7.30203261636333e-210	0.730430173948025	0.978	0.846	1.24295199195737e-205	Myofibroblasts	HNRNPA1
USP11	1.30416558595827e-209	0.482045716629395	0.495	0.16	2.21995066041817e-205	Myofibroblasts	USP11
RPS4X1	3.90654736443533e-209	0.677964316111005	0.997	0.997	6.64972492374182e-205	Myofibroblasts	RPS4X
PCYOX1	4.83843666112551e-209	0.406278102541888	0.342	0.079	8.23598688456784e-205	Myofibroblasts	PCYOX1
REV3L	8.26301724586804e-209	0.475667613298496	0.377	0.097	1.40653079559166e-204	Myofibroblasts	REV3L
IGFBP31	1.31290655852746e-208	2.00694408464483	0.342	0.082	2.23482954392545e-204	Myofibroblasts	IGFBP3
P4HA2	1.86896836118949e-208	0.422926600771267	0.323	0.071	3.18135794441675e-204	Myofibroblasts	P4HA2
MYL6B1	3.102217856092e-208	0.468527207829509	0.486	0.154	5.2805952346398e-204	Myofibroblasts	MYL6B
GNG121	3.75602866119879e-208	0.38121100215676	0.344	0.079	6.39351198709258e-204	Myofibroblasts	GNG12
ALDH7A11	7.84371320258643e-208	0.367454640449785	0.33	0.073	1.33515686134426e-203	Myofibroblasts	ALDH7A1
RPL10A1	1.25976520378964e-205	0.692604740986697	0.991	0.953	2.14437232989072e-201	Myofibroblasts	RPL10A
PDLIM71	3.81806186343995e-205	0.531783368054542	0.464	0.143	6.49910490394748e-201	Myofibroblasts	PDLIM7
INAFM1	2.41024173452512e-204	0.391365544254499	0.327	0.074	4.10271348050867e-200	Myofibroblasts	INAFM1
SETD7	2.96691386685862e-204	0.313912913013352	0.262	0.046	5.05028078416674e-200	Myofibroblasts	SETD7
CD591	3.14558435041265e-203	0.510978093024093	0.529	0.185	5.35441368127241e-199	Myofibroblasts	CD59
UBE2E21	5.67022311970515e-202	0.349289166708347	0.33	0.074	9.65185379436211e-198	Myofibroblasts	UBE2E2
NUCB11	7.26682139750261e-201	0.6421685070253	0.711	0.346	1.23695833828289e-196	Myofibroblasts	NUCB1
GLG1	1.26942212287082e-200	0.578937273551938	0.614	0.255	2.16081033755072e-196	Myofibroblasts	GLG1
SEC24D	1.73353978145274e-200	0.432768639693815	0.386	0.104	2.95083141598886e-196	Myofibroblasts	SEC24D
ARL2	4.66598870958986e-200	0.400889296463405	0.371	0.096	7.94244598146386e-196	Myofibroblasts	ARL2
SEPTIN2	2.24354364913905e-199	0.637803401341678	0.707	0.349	3.8189599995645e-195	Myofibroblasts	SEPTIN2
RPL341	6.00435229755601e-199	0.6436199698689	0.999	0.991	1.02206084808998e-194	Myofibroblasts	RPL34
SEC23A	7.1528727406678e-199	0.417579211503674	0.383	0.103	1.21756199791647e-194	Myofibroblasts	SEC23A
ZFYVE211	1.29147405580344e-198	0.396269855186357	0.379	0.1	2.19834713778861e-194	Myofibroblasts	ZFYVE21
ITGAV1	1.418675110121e-198	0.510356061881578	0.399	0.113	2.41486877244797e-194	Myofibroblasts	ITGAV
CZIB	2.17113881792026e-198	0.421434850375355	0.438	0.133	3.69571249586387e-194	Myofibroblasts	CZIB
MRFAP1	2.5423189663959e-198	0.558326819982911	0.628	0.271	4.3275353445991e-194	Myofibroblasts	MRFAP1
STT3A	6.0903841908209e-198	0.505533250203123	0.474	0.158	1.03670519696153e-193	Myofibroblasts	STT3A
NPM1	1.09923865589648e-197	0.706746168849788	0.981	0.849	1.87112404006699e-193	Myofibroblasts	NPM1
EPS81	1.10769311589137e-197	0.517517714337023	0.486	0.158	1.88551522187029e-193	Myofibroblasts	EPS8
WASL1	6.98085319765595e-197	0.446921177524453	0.439	0.133	1.188280831305e-192	Myofibroblasts	WASL
RPL71	2.24020091082483e-196	0.612523903843748	0.966	0.829	3.81326999040603e-192	Myofibroblasts	RPL7
CHID1	2.67753316630239e-195	0.511265440538222	0.502	0.18	4.55769695567992e-191	Myofibroblasts	CHID1
RAB132	6.7426085783272e-195	0.45527269824709	0.452	0.139	1.14772683220286e-190	Myofibroblasts	RAB13
NACA	3.5125433934778e-193	0.626043742646321	0.995	0.971	5.97905136437791e-189	Myofibroblasts	NACA
HYI1	1.67961523001939e-192	0.423259817377936	0.43	0.131	2.85904104453901e-188	Myofibroblasts	HYI
MZT2B1	4.32463663807309e-192	0.712465532135848	0.677	0.328	7.36139648532802e-188	Myofibroblasts	MZT2B
ACVR1	5.84403960638843e-192	0.306653638417972	0.266	0.051	9.94772421799439e-188	Myofibroblasts	ACVR1
GASK1B	9.24453812641053e-192	0.342597553428856	0.252	0.046	1.5736052798776e-187	Myofibroblasts	GASK1B
SKP1	2.24031461035425e-191	0.635337884457104	0.939	0.735	3.81346352974501e-187	Myofibroblasts	SKP1
SMPDL3A	2.9313966440885e-191	0.421216688268273	0.308	0.069	4.98982336756745e-187	Myofibroblasts	SMPDL3A
MAP4K5	4.54008168407927e-191	0.398097494474357	0.362	0.095	7.72812704263973e-187	Myofibroblasts	MAP4K5
SLC39A6	2.84866460861439e-190	0.414474099081832	0.36	0.094	4.84899689678342e-186	Myofibroblasts	SLC39A6
KDELR31	2.9968085738528e-190	0.376956009196456	0.309	0.069	5.10116755441223e-186	Myofibroblasts	KDELR3
SSR2	7.56179757115133e-190	0.632835528038708	0.917	0.736	1.28716918256138e-185	Myofibroblasts	SSR2
RPL101	2.5977956512982e-189	0.589464495596988	1	0.999	4.42196775763979e-185	Myofibroblasts	RPL10
ZNF580	3.46829453186e-189	0.425392007251342	0.421	0.129	5.90373095213209e-185	Myofibroblasts	ZNF580
CDK2AP11	3.88453536567671e-189	0.366329163912446	0.336	0.083	6.6122560994549e-185	Myofibroblasts	CDK2AP1
RPS231	1.81636828958465e-187	0.604118286736103	0.998	0.993	3.09182210253100e-183	Myofibroblasts	RPS23
RPL61	2.26218305024064e-186	0.610815158984351	0.999	0.99	3.85068798811962e-182	Myofibroblasts	RPL6
FARP11	8.68059732938052e-186	0.37578603697495	0.356	0.092	1.47761127740715e-181	Myofibroblasts	FARP1
VAT11	3.36939225126206e-184	0.465918679006865	0.427	0.132	5.73537949009827e-180	Myofibroblasts	VAT1
AP2M11	6.60542342660955e-183	0.626070949087392	0.753	0.42	1.12437517567748e-178	Myofibroblasts	AP2M1
CHCHD10	1.15375739092916e-182	0.872882019921236	0.673	0.372	1.96392583083962e-178	Myofibroblasts	CHCHD10
SPSB1	8.07022050214911e-181	0.365123042536942	0.255	0.05	1.37371293387582e-176	Myofibroblasts	SPSB1
RTL8A1	2.20631555222798e-180	0.426842678272909	0.466	0.156	3.75559033300247e-176	Myofibroblasts	RTL8A
ST13	1.05056639191691e-179	0.654539646863478	0.817	0.52	1.78827411232096e-175	Myofibroblasts	ST13
ARL3	3.84365696728987e-179	0.420166897077837	0.447	0.148	6.54267288972082e-175	Myofibroblasts	ARL3
CAMLG	1.00026047194592e-178	0.491686291442002	0.521	0.201	1.70264337534634e-174	Myofibroblasts	CAMLG
ARL11	1.31056096555837e-178	0.479396217245051	0.543	0.213	2.23083687557347e-174	Myofibroblasts	ARL1
GPX7	1.61661745386761e-178	0.338292689126527	0.306	0.072	2.75180622997345e-174	Myofibroblasts	GPX7
GOLGA2	2.11555732705426e-178	0.43456990220795	0.438	0.143	3.60110168211175e-174	Myofibroblasts	GOLGA2
NME3	2.39187564336764e-178	0.564392693226694	0.627	0.286	4.07145072014039e-174	Myofibroblasts	NME3
SYNGR1	7.11928886156683e-178	0.401556275627901	0.362	0.1	1.21184535001591e-173	Myofibroblasts	SYNGR1
GPAA11	1.16165229131025e-177	0.535529451100827	0.552	0.226	1.9773645302683e-173	Myofibroblasts	GPAA1
LAMB11	1.58928087403263e-176	0.413183039384964	0.266	0.056	2.70527390377833e-172	Myofibroblasts	LAMB1
MYO1C1	1.01262307418407e-175	0.402991297497247	0.419	0.132	1.72368699687612e-171	Myofibroblasts	MYO1C
NDRG2	1.27691113722222e-174	0.348840150473284	0.332	0.084	2.17355813777967e-170	Myofibroblasts	NDRG2
SCARB21	2.46493481828929e-173	0.450712669261273	0.469	0.163	4.19581204769204e-169	Myofibroblasts	SCARB2
RND31	5.87231328837075e-172	0.538245024506113	0.413	0.126	9.99585167946469e-168	Myofibroblasts	RND3
YIF1A	1.71914385491e-171	0.54645921239562	0.564	0.247	2.9263266698278e-167	Myofibroblasts	YIF1A
RPL42	2.98543060742899e-171	0.618842547179093	0.972	0.872	5.08179997996563e-167	Myofibroblasts	RPL4
PYCR1	3.50736053781536e-171	0.386096719655839	0.313	0.079	5.9702291074693e-167	Myofibroblasts	PYCR1
ID3	5.06058432434547e-171	1.05308529773478	0.627	0.298	8.61412663690086e-167	Myofibroblasts	ID3
RPL35A1	6.46835002613039e-171	0.547946859142678	0.999	0.993	1.10104254144791e-166	Myofibroblasts	RPL35A
ARHGAP1	4.56431192278987e-170	0.36941777693435	0.337	0.091	7.76937175497291e-166	Myofibroblasts	ARHGAP1
LXN	3.67765884818618e-169	0.549774549435562	0.289	0.071	6.26011089138252e-165	Myofibroblasts	LXN
DTX3	6.12720805022779e-169	0.300639838887895	0.281	0.064	1.04297335430978e-164	Myofibroblasts	DTX3
EPB41L2	3.39402723419388e-168	0.328209355401705	0.295	0.07	5.77731315804482e-164	Myofibroblasts	EPB41L2
NGRN	4.0291377643677e-168	0.475984458054111	0.532	0.214	6.8583983025067e-164	Myofibroblasts	NGRN
MTCH11	5.08810423198064e-168	0.578982390852182	0.686	0.345	8.66097102367744e-164	Myofibroblasts	MTCH1
NAP1L11	5.10396965924577e-168	0.614951594232836	0.761	0.417	8.68797715396814e-164	Myofibroblasts	NAP1L1
SEC11A	6.47937395988848e-168	0.584385283149885	0.76	0.435	1.10291903545222e-163	Myofibroblasts	SEC11A
CYHR1	2.63357142993735e-167	0.350202069698926	0.337	0.092	4.48286528803936e-163	Myofibroblasts	CYHR1
CDC42BPA1	5.81601377115606e-167	0.315518182774679	0.27	0.06	9.90001864126184e-163	Myofibroblasts	CDC42BPA
MAP4	2.32752679351178e-166	0.47215375359943	0.521	0.205	3.96191610791574e-162	Myofibroblasts	MAP4
LMNA1	9.52514248146751e-166	0.603374025772226	0.835	0.439	1.6213697531954e-161	Myofibroblasts	LMNA
EIF3L	2.2294803959939e-165	0.634132666291647	0.783	0.474	3.79502153006082e-161	Myofibroblasts	EIF3L
GRINA1	1.46315575368911e-164	0.456095439424553	0.691	0.317	2.4905837239296e-160	Myofibroblasts	GRINA
LGALS32	2.37234315536858e-164	0.367306358884468	0.933	0.578	4.0382025190684e-160	Myofibroblasts	LGALS3
C5orf15	2.31266711213642e-163	0.40235323091376	0.424	0.144	3.93662195827862e-159	Myofibroblasts	C5orf15
VGLL41	5.88264799749375e-163	0.436909955728278	0.406	0.133	1.00134434213339e-158	Myofibroblasts	VGLL4
CETN21	3.26171465092063e-162	0.329956482735122	0.315	0.083	5.55209067879709e-158	Myofibroblasts	CETN2
LPAR6	4.59635134281669e-162	0.300064142682201	0.271	0.061	7.82390925574257e-158	Myofibroblasts	LPAR6
PJA1	5.75901374707234e-162	0.299529931121223	0.283	0.067	9.80299320026654e-158	Myofibroblasts	PJA1
RPL37A1	5.93231688509874e-162	0.552783799358499	0.993	0.967	1.00979898018151e-157	Myofibroblasts	RPL37A
TSPAN32	1.27214367052797e-161	0.337712396444045	0.637	0.254	2.16544295597271e-157	Myofibroblasts	TSPAN3
IFT221	2.78956668963145e-161	0.317684332058112	0.313	0.081	4.74840041909066e-157	Myofibroblasts	IFT22
ZC2HC1A	2.04882989886295e-159	0.282494728308665	0.28	0.065	3.48751825384452e-155	Myofibroblasts	ZC2HC1A
CTTN1	3.51984935007175e-159	0.365911879834184	0.376	0.113	5.99148756369214e-155	Myofibroblasts	CTTN
RPS132	6.1649565349126e-158	0.531101955027453	0.999	0.991	1.04939890137282e-153	Myofibroblasts	RPS13
SERINC1	2.46883564899209e-157	0.533509668162081	0.623	0.298	4.20245204171433e-153	Myofibroblasts	SERINC1
YIPF21	6.25792709451091e-157	0.363489917139065	0.402	0.131	1.06522435002765e-152	Myofibroblasts	YIPF2
P4HB1	1.06555542040382e-156	0.593014660377995	0.909	0.656	1.81378843661139e-152	Myofibroblasts	P4HB
