	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
S100A6	1.76191208436779e-17	0.450918118358939	1	0.998	2.70982078575767e-13	Epithelial cells 3	S100A6
PNRC2	1.81363723790291e-17	0.36157812708651	0.808	0.628	2.78937407189468e-13	Epithelial cells 3	PNRC2
MICALL2	1.86894935022169e-17	0.461559957068307	0.494	0.313	2.87444410064096e-13	Epithelial cells 3	MICALL2
UQCRQ	1.99530030268345e-17	0.367577929357739	0.993	0.999	3.06877186552715e-13	Epithelial cells 3	UQCRQ
LAMTOR2	2.55068446578174e-17	0.398727874348946	0.965	0.868	3.92295270837232e-13	Epithelial cells 3	LAMTOR2
ATP1B3	2.66084492557167e-17	0.482500482143474	0.812	0.647	4.09237949552923e-13	Epithelial cells 3	ATP1B3
RBBP6	4.24030383193958e-17	0.441165183612456	0.823	0.663	6.52158729352307e-13	Epithelial cells 3	RBBP6
VPS28	4.26477074618002e-17	0.388523791765002	0.95	0.913	6.55921740762488e-13	Epithelial cells 3	VPS28
PLK2	4.46652377208602e-17	0.419822193476919	0.757	0.562	6.8695135614683e-13	Epithelial cells 3	PLK2
MTUS1	4.58334835863811e-17	0.418404847113948	0.643	0.47	7.04918977558541e-13	Epithelial cells 3	MTUS1
PLA2G10	4.66413363817477e-17	0.415045538278972	0.503	0.312	7.1734375355128e-13	Epithelial cells 3	PLA2G10
PLEKHA5	5.0369433011488e-17	0.420789533217136	0.779	0.624	7.74681879716685e-13	Epithelial cells 3	PLEKHA5
ATP2C2	5.94496392904503e-17	0.447369671187358	0.418	0.249	9.14335452287126e-13	Epithelial cells 3	ATP2C2
SIPA1L1	5.96190465790061e-17	0.398495532157267	0.444	0.263	9.16940936385114e-13	Epithelial cells 3	SIPA1L1
SEM1	7.03210650288051e-17	0.386883364459631	0.994	0.996	1.08153798014302e-12	Epithelial cells 3	SEM1
GTF2IRD1	8.35054897609786e-17	0.471710468122594	0.481	0.313	1.28431443252385e-12	Epithelial cells 3	GTF2IRD1
ARID1B	8.43064476128664e-17	0.480724976878352	0.715	0.544	1.29663316428588e-12	Epithelial cells 3	ARID1B
MGST3	9.11232319888942e-17	0.40469364310342	0.989	0.971	1.40147530798919e-12	Epithelial cells 3	MGST3
HNRNPA2B1	9.38626376460706e-17	0.422121122548565	1	0.995	1.44360736699657e-12	Epithelial cells 3	HNRNPA2B1
PPP2R1A	1.06802952704125e-16	0.337527795868114	0.976	0.898	1.64262941258944e-12	Epithelial cells 3	PPP2R1A
GRTP1	1.09677440025377e-16	0.521789704927202	0.506	0.346	1.68683902759029e-12	Epithelial cells 3	GRTP1
TTC14	1.40010880430642e-16	0.386532064860422	0.355	0.184	2.15336734102328e-12	Epithelial cells 3	TTC14
CDC42	1.47012302157827e-16	0.306989678807237	0.985	0.923	2.26104920718738e-12	Epithelial cells 3	CDC42
ATP5MF	1.54082876809258e-16	0.428077932089571	0.991	0.99	2.36979464532638e-12	Epithelial cells 3	ATP5MF
PRELID2	1.54832384734888e-16	0.459783694545594	0.424	0.257	2.38132207722257e-12	Epithelial cells 3	PRELID2
SMIM31	1.56485692228728e-16	0.350848535592058	0.37	0.196	2.40674994647784e-12	Epithelial cells 3	SMIM31
BAZ1A	1.66229912781933e-16	0.36876682949904	0.761	0.587	2.55661605858614e-12	Epithelial cells 3	BAZ1A
PNPLA2	1.71676311997124e-16	0.398967782039023	0.926	0.83	2.64038167851577e-12	Epithelial cells 3	PNPLA2
JOSD2	1.80712973807072e-16	0.414929017186299	0.595	0.42	2.77936553715276e-12	Epithelial cells 3	JOSD2
COX4I1	1.82897187138022e-16	0.335902619847662	0.998	1	2.81295873818278e-12	Epithelial cells 3	COX4I1
TMEM219	1.94875069229881e-16	0.356831916705212	0.972	0.917	2.99717856475557e-12	Epithelial cells 3	TMEM219
CLINT1	2.44167793997147e-16	0.359237461722725	0.95	0.828	3.75530067167611e-12	Epithelial cells 3	CLINT1
SLC39A5	2.83467092460303e-16	0.435824124985447	0.326	0.172	4.35972388203946e-12	Epithelial cells 3	SLC39A5
RBM26	2.86158504534404e-16	0.457782948835338	0.477	0.321	4.40111779973914e-12	Epithelial cells 3	RBM26
ZNF296	3.01205865031341e-16	0.351088919476646	0.308	0.15	4.63254620418203e-12	Epithelial cells 3	ZNF296
OSBPL7	4.15809687162637e-16	0.388249426326216	0.328	0.17	6.39515298856136e-12	Epithelial cells 3	OSBPL7
HLA-E1	4.20369159346358e-16	0.283863461784249	0.998	0.979	6.46527767074699e-12	Epithelial cells 3	HLA-E
GGACT	4.21833700373676e-16	0.280226033798371	0.262	0.114	6.48780231174713e-12	Epithelial cells 3	GGACT
NCOR1	4.30939073665353e-16	0.45868032529212	0.847	0.739	6.62784295297313e-12	Epithelial cells 3	NCOR1
ZDHHC3	4.41408190005061e-16	0.378762539944743	0.624	0.462	6.78885796227784e-12	Epithelial cells 3	ZDHHC3
ARHGEF5	4.51210861104868e-16	0.425001453791813	0.471	0.306	6.93962304379288e-12	Epithelial cells 3	ARHGEF5
RSBN1L	4.57188605523104e-16	0.409106024727377	0.81	0.649	7.03156075294534e-12	Epithelial cells 3	RSBN1L
GUSB	5.35834145604992e-16	0.36878046670198	0.709	0.531	8.24112915940477e-12	Epithelial cells 3	GUSB
VTI1B	5.53806631389275e-16	0.312127454434769	0.82	0.662	8.51754599076704e-12	Epithelial cells 3	VTI1B
TLE4	5.97245903252258e-16	0.417964781456941	0.372	0.204	9.18564199201973e-12	Epithelial cells 3	TLE4
KIF5B	6.30034938876335e-16	0.35293800060072	0.95	0.837	9.68993735991803e-12	Epithelial cells 3	KIF5B
FUT2	6.3031800236752e-16	0.381939187158433	0.6	0.419	9.69429087641246e-12	Epithelial cells 3	FUT2
MPHOSPH8	6.4863639703947e-16	0.462374415280652	0.875	0.793	9.97602778646705e-12	Epithelial cells 3	MPHOSPH8
ERBB3	7.04394850398134e-16	0.381378931600759	0.908	0.778	1.08335927991233e-11	Epithelial cells 3	ERBB3
ACOX1	7.65767732620149e-16	0.421187288895168	0.576	0.415	1.17775077276979e-11	Epithelial cells 3	ACOX1
FBLIM1	8.18147805925968e-16	0.358447855279949	0.556	0.377	1.25831132551414e-11	Epithelial cells 3	FBLIM1
SUMF2	8.20509171071343e-16	0.352794669912521	0.63	0.451	1.26194310510772e-11	Epithelial cells 3	SUMF2
IP6K2	8.64167841180979e-16	0.446416470807766	0.751	0.623	1.32909013973635e-11	Epithelial cells 3	IP6K2
RABGAP1L	9.77824071138384e-16	0.303248352359585	0.68	0.488	1.50389342141083e-11	Epithelial cells 3	RABGAP1L
TFAP2A	1.18405917443537e-15	0.292938832268926	0.363	0.19	1.8210830102816e-11	Epithelial cells 3	TFAP2A
CD164	1.49442902789351e-15	0.336029074984448	0.982	0.938	2.29843184490021e-11	Epithelial cells 3	CD164
CCDC25	1.94286713788302e-15	0.331064544654183	0.753	0.577	2.98812965806408e-11	Epithelial cells 3	CCDC25
PLAGL2	1.99066156229831e-15	0.392220308153298	0.348	0.192	3.06163748281481e-11	Epithelial cells 3	PLAGL2
TAX1BP1	2.20584792050895e-15	0.317928749772205	0.963	0.878	3.39259410174276e-11	Epithelial cells 3	TAX1BP1
SIVA1	2.2325857040924e-15	0.522360860256694	0.943	0.915	3.43371681289412e-11	Epithelial cells 3	SIVA1
CYP4F12	2.53539855247466e-15	0.293641965028288	0.276	0.127	3.89944297370602e-11	Epithelial cells 3	CYP4F12
ITGA1	2.6600839924853e-15	0.289950663590094	0.252	0.11	4.09120918044239e-11	Epithelial cells 3	ITGA1
DDAH1	2.74226158385684e-15	0.404402687996556	0.615	0.458	4.21759831597182e-11	Epithelial cells 3	DDAH1
BCL2L15	2.82389942281015e-15	0.32711984942001	0.619	0.42	4.34315731228201e-11	Epithelial cells 3	BCL2L15
IRF1	3.09437195164801e-15	0.548516782787965	0.842	0.689	4.75914406163464e-11	Epithelial cells 3	IRF1
CXXC5	3.10830043699896e-15	0.409145634030282	0.902	0.736	4.78056607210441e-11	Epithelial cells 3	CXXC5
HSD17B11	3.17420807136186e-15	0.298713405562297	0.766	0.578	4.88193201375454e-11	Epithelial cells 3	HSD17B11
SH2D4A	3.38515674798532e-15	0.308902524869402	0.77	0.575	5.20637107840142e-11	Epithelial cells 3	SH2D4A
VDAC1	3.42534491040806e-15	0.363777042251658	0.987	0.965	5.2681804722076e-11	Epithelial cells 3	VDAC1
GABRE	3.51175221659129e-15	0.461851526455296	0.337	0.18	5.4010749091174e-11	Epithelial cells 3	GABRE
PFKL	3.69276448888972e-15	0.350876416828077	0.913	0.781	5.67947178391239e-11	Epithelial cells 3	PFKL
IL17RE	3.91923753879828e-15	0.340840090900452	0.403	0.231	6.02778733467176e-11	Epithelial cells 3	IL17RE
TMEM168	4.13953100093971e-15	0.292942477811813	0.273	0.125	6.36659867944527e-11	Epithelial cells 3	TMEM168
FERMT1	4.25325901522487e-15	0.325889603363576	0.573	0.398	6.54151236541585e-11	Epithelial cells 3	FERMT1
EPS8	4.2783907797612e-15	0.432503897052452	0.913	0.78	6.58016501927272e-11	Epithelial cells 3	EPS8
UPF2	5.45521995707203e-15	0.441953757035144	0.617	0.474	8.39012829397678e-11	Epithelial cells 3	UPF2
SLC44A41	5.8866438724204e-15	0.347857894457613	0.985	0.905	9.05365827578257e-11	Epithelial cells 3	SLC44A4
CCNL2	6.05386420239299e-15	0.459551954919221	0.685	0.534	9.31084314328042e-11	Epithelial cells 3	CCNL2
SLC26A6	6.63476399703941e-15	0.37881201299851	0.3	0.153	1.02042670274466e-10	Epithelial cells 3	SLC26A6
FNBP1L	6.78103568171294e-15	0.369581634695475	0.742	0.576	1.04292328784745e-10	Epithelial cells 3	FNBP1L
DEDD2	7.43863789345661e-15	0.39383248452862	0.645	0.47	1.14406250801363e-10	Epithelial cells 3	DEDD2
PTBP3	9.56364977961818e-15	0.321357436487972	0.836	0.676	1.47088933610528e-10	Epithelial cells 3	PTBP3
HP1BP3	9.85021169490664e-15	0.402119474264585	0.913	0.801	1.51496255867664e-10	Epithelial cells 3	HP1BP3
RPL281	1.13906917217743e-14	0.343177836745704	0.998	1	1.75188838680889e-10	Epithelial cells 3	RPL28
RAB20	1.15319648984418e-14	0.387288781436763	0.711	0.551	1.77361620138034e-10	Epithelial cells 3	RAB20
TCF25	1.30978397894551e-14	0.455793013849421	0.948	0.908	2.0144477596182e-10	Epithelial cells 3	TCF25
TSPAN3	2.13682236939503e-14	0.377470960984168	0.996	0.972	3.28643280412955e-10	Epithelial cells 3	TSPAN3
SCCPDH	2.30960297487092e-14	0.290408051315177	0.759	0.56	3.55216937535148e-10	Epithelial cells 3	SCCPDH
NSD3	2.43782179590666e-14	0.393607082088905	0.832	0.696	3.74936992210444e-10	Epithelial cells 3	NSD3
ARL14	2.58079795009145e-14	0.501386393346096	0.313	0.162	3.96926724724065e-10	Epithelial cells 3	ARL14
H3-3A	2.78195845068754e-14	0.486741579365016	0.996	1	4.27865209715743e-10	Epithelial cells 3	H3-3A
LLGL2	3.47917723648854e-14	0.3547661466569	0.866	0.715	5.35097458971937e-10	Epithelial cells 3	LLGL2
ABHD2	3.82723489556297e-14	0.321063141818467	0.79	0.62	5.88628726937585e-10	Epithelial cells 3	ABHD2
MAT2A	3.92062493194744e-14	0.439363525217086	0.726	0.578	6.02992114533517e-10	Epithelial cells 3	MAT2A
GSKIP	4.02422431462757e-14	0.360353679355162	0.429	0.271	6.1892569958972e-10	Epithelial cells 3	GSKIP
HNRNPH1	4.12043519925037e-14	0.480109297710919	0.834	0.733	6.33722933644707e-10	Epithelial cells 3	HNRNPH1
PSEN1	4.53698217455205e-14	0.372822264968186	0.532	0.379	6.97787858446105e-10	Epithelial cells 3	PSEN1
AUTS2	4.55000866162477e-14	0.352472815179378	0.324	0.178	6.9979133215789e-10	Epithelial cells 3	AUTS2
ITPK1	4.66931312146208e-14	0.386292569911725	0.584	0.427	7.18140358080868e-10	Epithelial cells 3	ITPK1
ITPRID2	4.89746536954154e-14	0.344394338707632	0.733	0.579	7.53230173835488e-10	Epithelial cells 3	ITPRID2
CDH11	5.96664789988451e-14	0.383412458117735	0.956	0.856	9.17670447002238e-10	Epithelial cells 3	CDH1
AOC1	8.87387966510924e-14	0.303626908669063	0.742	0.539	1.3648026924938e-09	Epithelial cells 3	AOC1
CYP51A1	1.08592939632515e-13	0.468868758420978	0.389	0.238	1.67015941154808e-09	Epithelial cells 3	CYP51A1
PTK6	1.12204824619581e-13	0.351027498141051	0.425	0.265	1.72571020264915e-09	Epithelial cells 3	PTK6
ENTPD6	1.18110056902209e-13	0.347533504070174	0.707	0.558	1.81653267515598e-09	Epithelial cells 3	ENTPD6
H2AJ	1.20593839954316e-13	0.358198578854528	0.901	0.753	1.85473325849738e-09	Epithelial cells 3	H2AJ
TMC7	1.31333785008361e-13	0.273158796344777	0.28	0.14	2.01991361342859e-09	Epithelial cells 3	TMC7
HNRNPU	1.36437308751227e-13	0.638999705619452	0.971	0.944	2.09840580859387e-09	Epithelial cells 3	HNRNPU
IL22RA1	1.38236678701867e-13	0.322037653487904	0.355	0.205	2.12608011843472e-09	Epithelial cells 3	IL22RA1
MTLN1	1.40546154698025e-13	0.266867050477053	0.359	0.186	2.16159985925562e-09	Epithelial cells 3	MTLN
PDGFA	1.42647388228872e-13	0.446577399354138	0.61	0.456	2.19391683096005e-09	Epithelial cells 3	PDGFA
ARPC5	1.49685407045649e-13	0.318507038395481	0.969	0.889	2.30216156036209e-09	Epithelial cells 3	ARPC5
RNASE1	1.50943734715087e-13	0.308007482066852	0.613	0.431	2.32151463991804e-09	Epithelial cells 3	RNASE1
SH3RF2	1.5459002670536e-13	0.345268898419835	0.389	0.238	2.37759461072844e-09	Epithelial cells 3	SH3RF2
RBM39	1.55798937267763e-13	0.500470522654209	0.963	0.967	2.3961876551782e-09	Epithelial cells 3	RBM39
ZDHHC12	1.69017714909647e-13	0.257811509361139	0.783	0.603	2.59949245531037e-09	Epithelial cells 3	ZDHHC12
PLEKHJ1	1.92660291860418e-13	0.34879991804816	0.84	0.701	2.96311528881323e-09	Epithelial cells 3	PLEKHJ1
SBDS	2.04539254723747e-13	0.300432292348056	0.858	0.696	3.14581373765123e-09	Epithelial cells 3	SBDS
AMN	2.30790754387598e-13	0.386259317900372	0.796	0.599	3.54956180248126e-09	Epithelial cells 3	AMN
PUM1	2.75528793886226e-13	0.358687758899962	0.796	0.681	4.23763284997016e-09	Epithelial cells 3	PUM1
NASP	3.20223756477041e-13	0.445174035895486	0.855	0.758	4.92504137461689e-09	Epithelial cells 3	NASP
PKN2	3.28536573495501e-13	0.425296413081536	0.779	0.649	5.0528925003608e-09	Epithelial cells 3	PKN2
CCDC12	3.93846943249457e-13	0.377882745142039	0.772	0.635	6.05736598717665e-09	Epithelial cells 3	CCDC12
NAPA	4.0174371315006e-13	0.324345204943875	0.917	0.788	6.17881830824792e-09	Epithelial cells 3	NAPA
SLC9A1	4.51505019444151e-13	0.360170770316453	0.44	0.287	6.94414719905105e-09	Epithelial cells 3	SLC9A1
PDLIM7	4.96573680680828e-13	0.38888206695798	0.571	0.407	7.63730320887113e-09	Epithelial cells 3	PDLIM7
VILL	5.24530069029945e-13	0.392397932560912	0.468	0.323	8.06727246168055e-09	Epithelial cells 3	VILL
CDK10	7.29374867431376e-13	0.37346759292991	0.621	0.486	1.12177854610946e-08	Epithelial cells 3	CDK10
EFNA11	7.43002669800477e-13	0.368381215160914	0.886	0.793	1.14273810615313e-08	Epithelial cells 3	EFNA1
VPS13A	7.47772797933162e-13	0.379876012306239	0.565	0.42	1.1500745632212e-08	Epithelial cells 3	VPS13A
CASP1	7.87245943467272e-13	0.299615632816765	0.291	0.152	1.21078426105266e-08	Epithelial cells 3	CASP1
SUCLG2	8.17521002239036e-13	0.293815890392119	0.676	0.52	1.25734730144364e-08	Epithelial cells 3	SUCLG2
SRSF3	8.76766427400142e-13	0.341059875913504	0.985	0.939	1.34846676534142e-08	Epithelial cells 3	SRSF3
ANO9	9.65317877836814e-13	0.347491813512339	0.348	0.205	1.48465889611302e-08	Epithelial cells 3	ANO9
EDEM3	1.11296150817663e-12	0.343863357121768	0.453	0.299	1.71173479957566e-08	Epithelial cells 3	EDEM3
HID1	1.14815396260512e-12	0.299829248179092	0.674	0.513	1.76586079448668e-08	Epithelial cells 3	HID1
LRP1	1.17137604387247e-12	0.33301938548198	0.416	0.264	1.80157635547586e-08	Epithelial cells 3	LRP1
SLC38A2	1.36744114320875e-12	0.519532482927302	0.853	0.741	2.10312447825506e-08	Epithelial cells 3	SLC38A2
CLMN	1.63186918909369e-12	0.331032390748562	0.661	0.498	2.5098148128261e-08	Epithelial cells 3	CLMN
IST1	1.85449304141055e-12	0.332817313201954	0.713	0.562	2.85221029768942e-08	Epithelial cells 3	IST1
ZFP36L21	2.36472755876385e-12	0.341170730941001	0.989	0.904	3.6369509853788e-08	Epithelial cells 3	ZFP36L2
HADH	2.41781699036473e-12	0.320992707853279	0.724	0.567	3.71860253118095e-08	Epithelial cells 3	HADH
ADAR	2.55979952034854e-12	0.347010901480713	0.864	0.718	3.93697166229605e-08	Epithelial cells 3	ADAR
CAPN5	2.58542974613132e-12	0.419362245792989	0.464	0.326	3.97639094954997e-08	Epithelial cells 3	CAPN5
ACOT11	2.64415094965029e-12	0.266867050477053	0.26	0.13	4.06670416056215e-08	Epithelial cells 3	ACOT11
BPNT1	2.69562305542355e-12	0.388386667302337	0.409	0.278	4.14586825924142e-08	Epithelial cells 3	BPNT1
EPHA1	3.0241242949082e-12	0.355237532550591	0.368	0.229	4.65110316556881e-08	Epithelial cells 3	EPHA1
ZBTB7B	3.68427226018146e-12	0.320683596230383	0.381	0.237	5.66641073615908e-08	Epithelial cells 3	ZBTB7B
CALHM6	3.84355754196122e-12	0.34537652726994	0.416	0.269	5.91139149953635e-08	Epithelial cells 3	CALHM6
SLC2A1	3.98809651125392e-12	0.273091671017681	0.702	0.521	6.13369243430854e-08	Epithelial cells 3	SLC2A1
BLCAP	4.20334539149355e-12	0.317236667224083	0.593	0.452	6.46474521211707e-08	Epithelial cells 3	BLCAP
C1orf35	4.69568085672521e-12	0.348825692559967	0.63	0.479	7.22195715764338e-08	Epithelial cells 3	C1orf35
LUC7L2	4.82765275936466e-12	0.350152610815272	0.698	0.569	7.42492994390285e-08	Epithelial cells 3	LUC7L2
ANP32B	5.10753522042442e-12	0.270277102811351	0.958	0.891	7.85538916901275e-08	Epithelial cells 3	ANP32B
GON4L	5.22550672363166e-12	0.372222539554067	0.584	0.444	8.0368293409455e-08	Epithelial cells 3	GON4L
MGST11	5.30324782994151e-12	0.388096017322211	0.934	0.856	8.15639516245004e-08	Epithelial cells 3	MGST1
MPZL1	5.39177947022001e-12	0.301827804580888	0.646	0.496	8.29255682519838e-08	Epithelial cells 3	MPZL1
ARSD	5.43895230843952e-12	0.363948000802614	0.772	0.653	8.36510865037998e-08	Epithelial cells 3	ARSD
ING1	6.4117655865867e-12	0.443346044069532	0.422	0.289	9.86129547217034e-08	Epithelial cells 3	ING1
TPR	6.59824060934329e-12	0.362981868014822	0.902	0.798	1.014809405717e-07	Epithelial cells 3	TPR
NIPBL	7.50556846460069e-12	0.320974455816504	0.715	0.568	1.15435642985559e-07	Epithelial cells 3	NIPBL
MCM7	1.01792783889269e-11	0.398874704758555	0.777	0.624	1.56557301621696e-07	Epithelial cells 3	MCM7
SRSF4	1.04231969330753e-11	0.397915771297631	0.785	0.685	1.60308768830699e-07	Epithelial cells 3	SRSF4
IL18	1.11355923889655e-11	0.303491575689588	0.648	0.478	1.71265410942289e-07	Epithelial cells 3	IL18
PTK2	1.2172113452054e-11	0.380304031483316	0.573	0.436	1.8720710489259e-07	Epithelial cells 3	PTK2
TGFBI1	1.33292180136948e-11	0.30639541466369	0.372	0.236	2.05003373050626e-07	Epithelial cells 3	TGFBI
FOSB1	1.44515601135163e-11	0.556128956444093	0.959	0.909	2.2226499454588e-07	Epithelial cells 3	FOSB
IFI271	1.44866138457195e-11	0.443196683345418	1	0.94	2.22804120947166e-07	Epithelial cells 3	IFI27
CNKSR1	1.49897702599857e-11	0.405765156298741	0.483	0.362	2.3054266659858e-07	Epithelial cells 3	CNKSR1
TUBGCP3	1.51577318094439e-11	0.365457624065646	0.33	0.199	2.33125915229247e-07	Epithelial cells 3	TUBGCP3
ACIN1	1.60588704657078e-11	0.345686472817968	0.79	0.655	2.46985427762586e-07	Epithelial cells 3	ACIN1
TOMM71	1.69156167337689e-11	0.322226748887975	0.985	0.972	2.60162185365366e-07	Epithelial cells 3	TOMM7
CD46	1.70574148438601e-11	0.382600541996764	0.926	0.857	2.62343040298569e-07	Epithelial cells 3	CD46
ZNF703	1.79580471633321e-11	0.268440657675189	0.304	0.171	2.76194765372048e-07	Epithelial cells 3	ZNF703
NET1	1.81489983075661e-11	0.577894279336656	0.869	0.736	2.79131593970367e-07	Epithelial cells 3	NET1
COMMD6	1.90529678175442e-11	0.512114179207428	0.987	0.997	2.9303464503383e-07	Epithelial cells 3	COMMD6
BHLHE401	1.90791977847526e-11	0.36451012510031	0.904	0.778	2.93438061929495e-07	Epithelial cells 3	BHLHE40
OBI1	2.25148650176969e-11	0.314792449162366	0.339	0.206	3.46278623972178e-07	Epithelial cells 3	OBI1
ACSS2	2.37308468195659e-11	0.330036978425448	0.379	0.249	3.64980424084923e-07	Epithelial cells 3	ACSS2
PILRB	2.62582918928185e-11	0.352999114914198	0.372	0.237	4.03852529311549e-07	Epithelial cells 3	PILRB
ZC3H12A1	3.02714089665644e-11	0.278249866512289	0.845	0.663	4.65574269905761e-07	Epithelial cells 3	ZC3H12A
NFIA	3.04428201882642e-11	0.35337125494894	0.683	0.545	4.68210574495504e-07	Epithelial cells 3	NFIA
MCL1	3.0675065101101e-11	0.473514359974313	0.919	0.865	4.71782501254934e-07	Epithelial cells 3	MCL1
MLXIPL	3.1239348629128e-11	0.362705084137376	0.278	0.158	4.80461181915988e-07	Epithelial cells 3	MLXIPL
NUDT1	3.17066350506818e-11	0.380295091315221	0.628	0.493	4.87648047079487e-07	Epithelial cells 3	NUDT1
SLC25A37	3.38766416441005e-11	0.421561420407569	0.449	0.315	5.21022748486266e-07	Epithelial cells 3	SLC25A37
SMG1	3.39161323230647e-11	0.430889726161184	0.656	0.533	5.21630115128736e-07	Epithelial cells 3	SMG1
PHYKPL	3.61533901290204e-11	0.409477599069012	0.436	0.31	5.56039140184334e-07	Epithelial cells 3	PHYKPL
POLD4	4.12969257749813e-11	0.32501496797569	0.897	0.795	6.35146718419212e-07	Epithelial cells 3	POLD4
TMPRSS41	4.35737085815478e-11	0.313411167702586	0.98	0.918	6.70163637984206e-07	Epithelial cells 3	TMPRSS4
GSN1	4.41437347743188e-11	0.32189739693282	0.982	0.939	6.78930640829023e-07	Epithelial cells 3	GSN
NUFIP2	4.42177522104242e-11	0.436166289584294	0.676	0.549	6.80069028996325e-07	Epithelial cells 3	NUFIP2
CHP1	4.46114184674383e-11	0.277354019366888	0.635	0.485	6.86123616029201e-07	Epithelial cells 3	CHP1
TNK2	4.69790706802983e-11	0.361247725705895	0.311	0.181	7.22538107062988e-07	Epithelial cells 3	TNK2
AP2S1	4.71169672584089e-11	0.288312836861426	0.974	0.942	7.24658956434329e-07	Epithelial cells 3	AP2S1
HKDC1	4.73541755749888e-11	0.350689436632943	0.532	0.384	7.28307220343328e-07	Epithelial cells 3	HKDC1
CYP27A1	5.29626900950194e-11	0.260687395326971	0.258	0.136	8.14566173661398e-07	Epithelial cells 3	CYP27A1
CTNNA1	5.46378941089221e-11	0.288321938688049	0.971	0.923	8.40330811395222e-07	Epithelial cells 3	CTNNA1
AKR7A2	5.93215668123464e-11	0.411043325326803	0.849	0.722	9.12365697573887e-07	Epithelial cells 3	AKR7A2
BAG3	6.06789735271562e-11	0.662146887111675	0.685	0.536	9.33242612847663e-07	Epithelial cells 3	BAG3
PAPOLA	6.24608668886969e-11	0.291359528799331	0.936	0.837	9.60648132748158e-07	Epithelial cells 3	PAPOLA
CASZ1	6.42839935724162e-11	0.372350298900433	0.416	0.285	9.88687821143761e-07	Epithelial cells 3	CASZ1
MACROH2A1	7.13876263634400e-11	0.263162080436934	0.965	0.912	1.09794169346971e-06	Epithelial cells 3	MACROH2A1
NAXD	7.93603973478338e-11	0.321637982678827	0.37	0.241	1.22056291120968e-06	Epithelial cells 3	NAXD
DECR1	8.08929090209361e-11	0.268949201087196	0.807	0.661	1.244132940742e-06	Epithelial cells 3	DECR1
MBNL1	8.4634848464162e-11	0.341675838133651	0.72	0.585	1.30168396937881e-06	Epithelial cells 3	MBNL1
ETNK1	8.60978570135515e-11	0.385828514217583	0.762	0.624	1.32418504086842e-06	Epithelial cells 3	ETNK1
ZNF524	9.15313795858585e-11	0.31987732602516	0.597	0.472	1.4077526180305e-06	Epithelial cells 3	ZNF524
ABCC6	9.92008194869017e-11	0.267608986744826	0.282	0.158	1.52570860370855e-06	Epithelial cells 3	ABCC6
ERBB2	9.99742665906871e-11	0.292024950972589	0.858	0.711	1.53760422016477e-06	Epithelial cells 3	ERBB2
TMEM120A	1.10767065357457e-10	0.296905876858436	0.615	0.467	1.70359746519769e-06	Epithelial cells 3	TMEM120A
PLOD3	1.15382543231043e-10	0.271084830815024	0.597	0.456	1.77458351489344e-06	Epithelial cells 3	PLOD3
TAF1D	1.20852893663971e-10	0.335645328462465	0.871	0.753	1.85871750455187e-06	Epithelial cells 3	TAF1D
PNN	1.2384533077738e-10	0.495421728703757	0.829	0.783	1.9047411873561e-06	Epithelial cells 3	PNN
TMEM171	1.30133029134629e-10	0.278026341340372	0.282	0.159	2.0014459880906e-06	Epithelial cells 3	TMEM171
TPD52	1.35347711526892e-10	0.307464473653616	0.823	0.693	2.08164780328359e-06	Epithelial cells 3	TPD52
SLTM	1.35980925665631e-10	0.304284014604123	0.847	0.701	2.0913866367374e-06	Epithelial cells 3	SLTM
MMP14	1.4098808601728e-10	0.281060932059807	0.545	0.396	2.16839676294577e-06	Epithelial cells 3	MMP14
TUBB2A	1.58939637782602e-10	0.306024521469359	0.853	0.691	2.44449162909642e-06	Epithelial cells 3	TUBB2A
STMP1	1.68584430611099e-10	0.291943731827522	0.91	0.802	2.5928285427987e-06	Epithelial cells 3	STMP1
TMTC4	1.7660408344919e-10	0.332179440433923	0.319	0.198	2.71617080344854e-06	Epithelial cells 3	TMTC4
CLDN41	1.9026077257323e-10	0.486735225878696	0.998	0.98	2.92621068217627e-06	Epithelial cells 3	CLDN4
APH1A	1.95860475693383e-10	0.257549289083009	0.932	0.813	3.01233411616423e-06	Epithelial cells 3	APH1A
SLC19A2	2.11164703696022e-10	0.40262291194072	0.374	0.248	3.24771314284482e-06	Epithelial cells 3	SLC19A2
TMOD3	2.28486676806453e-10	0.260515371035935	0.878	0.75	3.51412508928325e-06	Epithelial cells 3	TMOD3
COQ4	2.38927083310651e-10	0.287547303316728	0.792	0.679	3.67469854131781e-06	Epithelial cells 3	COQ4
SLC37A1	2.43326873631885e-10	0.344752560325803	0.503	0.378	3.74236731645839e-06	Epithelial cells 3	SLC37A1
SNRPD2	2.50064473711214e-10	0.271165516762108	0.991	0.99	3.84599160567847e-06	Epithelial cells 3	SNRPD2
EIF4A2	2.55283255158181e-10	0.322578176451187	0.993	0.972	3.92625646433283e-06	Epithelial cells 3	EIF4A2
TCF7L2	2.5910258287395e-10	0.352354949542335	0.521	0.395	3.98499772460136e-06	Epithelial cells 3	TCF7L2
TNRC18	2.6851577938341e-10	0.339270213660941	0.473	0.346	4.12977268691684e-06	Epithelial cells 3	TNRC18
TRPM4	2.89405319275841e-10	0.361085911339482	0.433	0.308	4.45105381046243e-06	Epithelial cells 3	TRPM4
