	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
TRMT12	0.40566834638032	-0.0164252483635915	0.035	0.046	1
FBF1	0.465213167773065	-0.0164252483635915	0.035	0.045	1
PRXL2B	0.523349256060837	-0.0164252483635915	0.039	0.047	1
KCTD7	0.635010745806731	-0.0164252483635915	0.039	0.045	1
BYSL	0.567582799205713	-0.0164908189532062	0.074	0.084	1
MINDY1	0.694202740870642	-0.0164908189532062	0.077	0.084	1
CCHCR1	0.849966811975905	-0.0164908189532062	0.077	0.08	1
SMPD1	0.386397372994452	-0.0164998043203476	0.221	0.249	1
IL17D	0.288958462548483	-0.0165092189624003	0.025	0.037	1
SLC25A48	0.315316271890116	-0.0165092189624003	0.025	0.037	1
DCUN1D4	0.348059149137992	-0.0165518505347832	0.102	0.123	1
LGI4	0.298558092854141	-0.016594921844093	0.018	0.029	1
MYCBP2	0.971353344160034	-0.0166197340798322	0.246	0.241	1
RPP25	0.579942430471654	-0.0166555915403064	0.053	0.061	1
TMBIM1	0.50296970042143	-0.0166713754030925	0.368	0.398	1
ZNF304	0.20982485366396	-0.0166824111720565	0.007	0.017	1
SCCPDH	0.783606564477918	-0.0166887302455928	0.249	0.256	1
STX6	0.639668165382278	-0.016711980957378	0.091	0.1	1
RPL28	0.159482874260763	-0.0167180862979972	1	0.998	1
PHIP	0.904281425847961	-0.0167324300688784	0.354	0.348	1
MAMSTR	0.169702086822635	-0.0167404586676441	0.035	0.055	1
CDC14B	0.370756423017226	-0.0167404586676441	0.042	0.055	1
TMEM50B	0.807684841808524	-0.0167777658250801	0.305	0.31	1
ZBED6	0.914300880513758	-0.0167943712398531	0.084	0.086	1
GOPC	0.513056024041883	-0.0168090765620107	0.407	0.431	1
NFYA	0.172344324079442	-0.0168270467606682	0.028	0.046	1
ZNF785	0.499458879811689	-0.0168270467606682	0.035	0.044	1
C22orf39	0.600394183174382	-0.0168595636940307	0.189	0.202	1
SIRT5	0.450162128058344	-0.0168783721738579	0.07	0.084	1
SETD9	0.474099761092883	-0.0168783721738579	0.07	0.083	1
PUSL1	0.679190876806847	-0.0168783721738579	0.074	0.081	1
ERO1B	0.91016065213112	-0.0168783721738579	0.074	0.075	1
FAM120B	0.455324841204799	-0.016891441365905	0.137	0.155	1
ZNF550	0.34170755543791	-0.0169154087032651	0.025	0.036	1
PTER	0.3721996985965	-0.0169154087032651	0.025	0.035	1
ELOVL6	0.404910701096341	-0.0169154087032651	0.025	0.034	1
HSP90AB1	0.187008354829309	-0.0169216307469227	0.986	0.992	1
TMEM53	0.376114756211955	-0.0169640314558013	0.06	0.075	1
TLK1	0.545062679780414	-0.0169706907295928	0.133	0.147	1
PMS2	0.677937011936328	-0.0169706907295928	0.144	0.153	1
ST6GALNAC1	0.26807120404939	-0.0170055995685246	0.011	0.02	1
CRISPLD1	0.285878873611843	-0.0170055995685246	0.014	0.024	1
BLOC1S3	0.317072362636284	-0.0170055995685246	0.014	0.024	1
HIP1R	0.47867852917559	-0.0170055995685246	0.014	0.02	1
PIMREG	0.902219718615405	-0.0170055995685246	0.014	0.013	1
DNAJC18	0.554616108339691	-0.017009246048197	0.095	0.107	1
DROSHA	0.742160265870224	-0.017009246048197	0.098	0.104	1
ATRIP	0.487472852183123	-0.0170513986841264	0.053	0.064	1
MED19	0.839225798599007	-0.01708806230224	0.249	0.252	1
MAPK6	0.664643359807292	-0.0170907902127744	0.158	0.169	1
MAD2L1BP	0.524205117413842	-0.017093956687666	0.088	0.1	1
UBIAD1	0.597476862130072	-0.017093956687666	0.088	0.098	1
ATP8B4	0.111330727362906	-0.0170976767332051	0.004	0.015	1
AC004922.1	0.127944926944896	-0.0170976767332051	0.004	0.015	1
CHRNE	0.127944926944896	-0.0170976767332051	0.004	0.015	1
VIL1	0.147156365225976	-0.0170976767332051	0.004	0.014	1
PCLO	0.147156365225976	-0.0170976767332051	0.004	0.014	1
ADGRB3	0.147156365225976	-0.0170976767332051	0.004	0.014	1
MS4A6A	0.756682956582513	-0.0170976767332051	0.004	0.005	1
PDZD11	0.794839237419718	-0.0171225567911661	0.277	0.282	1
ZNF426	0.620828819417208	-0.0171336058718685	0.123	0.134	1
CPOX	0.322641528787421	-0.0171405254550751	0.039	0.053	1
WDR3	0.492812269024397	-0.0171803124144655	0.074	0.086	1
PPARD	0.492812269024397	-0.0171803124144655	0.074	0.086	1
ZRANB1	0.504816494561559	-0.0171803124144655	0.077	0.09	1
C3	0.174446253132823	-0.0172052943630698	0.228	0.193	1
ADAL	0.403204717228389	-0.0172314654643012	0.032	0.042	1
ZNF26	0.469387099736768	-0.0172314654643012	0.032	0.041	1
ARMCX6	0.560920841802154	-0.0172378054342908	0.218	0.235	1
PLEKHA2	0.540639226541958	-0.017268361620228	0.063	0.073	1
CNOT10	0.717718764814039	-0.0173026882091133	0.109	0.116	1
ELMO2	0.769028197956863	-0.0173026882091133	0.109	0.114	1
ARSJ	0.81601390202955	-0.0173026882091133	0.105	0.109	1
KMT2A	0.85832006164534	-0.0173430658233552	0.225	0.23	1
FICD	0.453547820884918	-0.01735815461336	0.056	0.068	1
RNF141	0.634655804764002	-0.0173646364948102	0.168	0.181	1
PC	0.187811457880185	-0.0174190111312392	0.011	0.023	1
CEBPA	0.187811457880185	-0.0174190111312392	0.011	0.023	1
LLGL2	0.375054307543723	-0.0174190111312392	0.011	0.018	1
GALNT6	0.42027583751355	-0.0174190111312392	0.011	0.017	1
GNPNAT1	0.53126953553112	-0.0174190111312393	0.126	0.141	1
LDLRAP1	0.392276808126593	-0.0174497437148973	0.046	0.059	1
TTC30A	0.505463971990417	-0.0174497437148973	0.046	0.055	1
TMF1	0.915043443774446	-0.0174671210117235	0.295	0.294	1
GRID1	0.84840714782877	-0.0174782946898714	0.088	0.09	1
DRP2	0.060919912191454	-0.0175157356823054	0	0.012	1
GDAP1L1	0.060919912191454	-0.0175157356823054	0	0.012	1
CYP2J2	0.0703128090213942	-0.0175157356823054	0	0.011	1
C6orf118	0.0703128090213942	-0.0175157356823054	0	0.011	1
CCDC15	0.0703128090213942	-0.0175157356823054	0	0.011	1
CHRNA5	0.0812569261303251	-0.0175157356823054	0	0.011	1
AL592183.1	0.0812575965518426	-0.0175157356823054	0	0.011	1
DGKB	0.0940434790597943	-0.0175157356823054	0	0.01	1
CYP4F3	0.0940439737811735	-0.0175157356823054	0	0.01	1
GRID2	0.109026359465837	-0.0175157356823054	0	0.009	1
EREG	0.147471118888126	-0.0175157356823054	0	0.007	1
VEGFD	0.147471197950519	-0.0175157356823054	0	0.007	1
TCF21	0.568707044965846	-0.0175431833601652	0.025	0.031	1
ZNF865	0.42638261895818	-0.0175431833601655	0.039	0.05	1
CYC1	0.190290047888942	-0.0175830935927058	0.4	0.45	1
SNX2	0.526974720307414	-0.0176326962446994	0.298	0.321	1
ZNF66	0.511219226899803	-0.0176385302066711	0.028	0.036	1
ITGA4	0.51965261998983	-0.0176815341127461	0.088	0.101	1
ATAT1	0.673341126938837	-0.0176815341127461	0.102	0.11	1
SMIM27	0.731700922675539	-0.0176815341127461	0.105	0.112	1
PGK1	0.0521119674174108	-0.0177258215056996	0.558	0.642	1
AGR3	0.144170451574658	-0.0177358432486624	0.007	0.02	1
HEATR3	0.269864276115426	-0.0177358432486624	0.018	0.029	1
ZNF781	0.269864276115426	-0.0177358432486624	0.018	0.029	1
AC233723.1	0.361921761975259	-0.0177358432486624	0.018	0.027	1
GABRB3	0.361921761975259	-0.0177358432486624	0.018	0.027	1
LYPD3	0.362649824253903	-0.0177358432486624	0.018	0.027	1
ARAP3	0.398178295275513	-0.0177358432486624	0.018	0.026	1
SLC12A2	0.645758140166303	-0.0177547878151094	0.053	0.059	1
TEFM	0.698192669341806	-0.0177723963236708	0.095	0.102	1
GPHN	0.73481281685712	-0.0177888052976363	0.133	0.14	1
UTP18	0.547991627970699	-0.0178041332723849	0.154	0.169	1
AQP9	0.129225324875251	-0.0178351839388551	0.004	0.015	1
KRBOX1	0.142878612561158	-0.0178351839388551	0.007	0.02	1
INAVA	0.209568698227473	-0.0178351839388551	0.007	0.017	1
LRRC24	0.209824862454177	-0.0178351839388551	0.007	0.017	1
LY6K	0.238360867414009	-0.0178351839388551	0.007	0.016	1
SUN1	0.459086753296747	-0.0178446033549688	0.242	0.266	1
PRMT2	0.86778213758029	-0.01785065113558	0.442	0.444	1
CCDC97	0.633450604881749	-0.0178650169594086	0.084	0.093	1
PIGM	0.74622027649493	-0.0178783950042147	0.119	0.125	1
BRAF	0.801998916612201	-0.0178908837618779	0.158	0.149	1
TUBGCP2	0.866628226579302	-0.0179238206261863	0.253	0.242	1
SCAMP2	0.642275419339349	-0.01793351124043	0.267	0.28	1
AL358472.6	0.371840183130784	-0.0179484576534225	0.035	0.047	1
TCF19	0.443466484543155	-0.0179484576534225	0.028	0.037	1
LAPTM4B	0.158341524137964	-0.0179512812656918	0.288	0.334	1
AKR1A1	0.615483830550861	-0.0179529505328707	0.505	0.529	1
ANKRD27	0.56325715410811	-0.017959447564189	0.074	0.084	1
TTBK2	0.590458932264397	-0.017959447564189	0.074	0.083	1
FOXL2NB	0.68451117462692	-0.0179696746930116	0.105	0.113	1
RYBP	0.888911832836316	-0.0179792157905086	0.14	0.143	1
C8orf88	0.810752317622322	-0.0179881376446485	0.179	0.184	1
DNAJC21	0.855942058151477	-0.0179881376446485	0.182	0.175	1
MAMLD1	0.340857970515336	-0.0180482670582077	0.025	0.036	1
PRDM11	0.403946956071474	-0.0180482670582077	0.025	0.034	1
ZNF45	0.438904640057436	-0.0180482670582077	0.025	0.033	1
SMC6	0.29994674804416	-0.018069173005624	0.112	0.136	1
SRSF8	0.941015327335017	-0.0180862245596475	0.239	0.238	1
NOB1	0.867176578669156	-0.0180959468467272	0.295	0.297	1
MAZ	0.741680476919295	-0.0181003976928625	0.302	0.31	1
PARVA	0.859407095114336	-0.0181072841541243	0.66	0.66	1
MAGEE1	0.20643593810794	-0.0181501415094655	0.014	0.027	1
CCDC148	0.230017679560053	-0.0181501415094655	0.014	0.026	1
CORO2B	0.230017679560053	-0.0181501415094655	0.014	0.026	1
CLDND2	0.230017679560053	-0.0181501415094655	0.014	0.026	1
PALB2	0.256076054836573	-0.0181501415094655	0.014	0.025	1
FCGR2A	0.284828029532239	-0.0181501415094655	0.014	0.024	1
MAP7	0.316500078900973	-0.0181501415094655	0.014	0.024	1
ITGA2B	0.351326101785415	-0.0181501415094655	0.014	0.023	1
CWF19L1	0.261333721888359	-0.0181539551312845	0.046	0.064	1
COA7	0.412648609416772	-0.0181539551312845	0.049	0.062	1
RXRA	0.399985340697111	-0.0181574989701761	0.081	0.097	1
HILPDA	0.393979790722615	-0.0181667706005151	0.196	0.172	1
RCOR2	0.0968707778144654	-0.0182541457657836	0.004	0.016	1
EXPH5	0.111246822566929	-0.0182541457657836	0.004	0.015	1
PANK1	0.111246822566929	-0.0182541457657836	0.004	0.015	1
AC098650.1	0.127848591714411	-0.0182541457657836	0.004	0.015	1
INHBB	0.147156375159722	-0.0182541457657836	0.004	0.014	1
PRSS16	0.169276563843104	-0.0182541457657836	0.004	0.013	1
CFTR	0.169276563843104	-0.0182541457657836	0.004	0.013	1
GJB1	0.195062546472984	-0.0182541457657836	0.004	0.012	1
HABP2	0.260112806283527	-0.0182541457657836	0.004	0.011	1
BPHL	0.504718201909271	-0.0182541457657836	0.077	0.09	1
PTBP2	0.621345319505689	-0.0182541457657836	0.081	0.09	1
EIF2AK4	0.978090624484157	-0.0182541457657837	0.225	0.22	1
MFAP3	0.398519400987863	-0.0182541457657837	0.039	0.05	1
ELAC1	0.420888228441687	-0.0182541457657837	0.042	0.054	1
GARNL3	0.480050324023144	-0.0182541457657837	0.042	0.052	1
ZFP37	0.372456324182588	-0.0183563739352425	0.032	0.043	1
TECPR1	0.433565917452032	-0.0183563739352425	0.032	0.042	1
SPDL1	0.468152899000699	-0.0183563739352425	0.032	0.041	1
HEXB	0.523747813334788	-0.0184242648675537	0.533	0.551	1
CPSF4	0.523297495086727	-0.0184531793648976	0.06	0.07	1
FREM1	0.534974934135287	-0.0184531793648976	0.056	0.066	1
RPAP3	0.659784747550893	-0.0185350169904396	0.123	0.132	1
USP30	0.49370191573247	-0.0185556809410664	0.049	0.059	1
CDK5RAP3	0.961537409544449	-0.0185584797065576	0.326	0.323	1
LAMC2	0.144260796327914	-0.0185671966601199	0.007	0.02	1
ZSCAN20	0.210772592064593	-0.0185671966601199	0.011	0.022	1
WDR72	0.524427398766849	-0.0185671966601199	0.011	0.015	1
DLGAP4	0.855319972373809	-0.01856719666012	0.302	0.303	1
PPM1K	0.891569590680694	-0.0185862196631847	0.228	0.22	1
TRAPPC11	0.462825305005005	-0.0186457036568801	0.074	0.087	1
GPR89A	0.633947669510648	-0.0186457036568801	0.077	0.086	1
EPS8L2	0.838346326791826	-0.0186457036568801	0.074	0.077	1
SLC28A1	0.0528417001702294	-0.0186759247604232	0	0.013	1
NEXMIF	0.0609207098530824	-0.0186759247604232	0	0.012	1
TIAM1	0.0609207098530824	-0.0186759247604232	0	0.012	1
SNAP91	0.0609207098530824	-0.0186759247604232	0	0.012	1
C1orf74	0.0703134897943288	-0.0186759247604232	0	0.011	1
TRH	0.0703134897943288	-0.0186759247604232	0	0.011	1
F11	0.0703134897943288	-0.0186759247604232	0	0.011	1
PPP4R4	0.0703134897943288	-0.0186759247604232	0	0.011	1
NRXN1	0.0703134897943288	-0.0186759247604232	0	0.011	1
GAS2	0.0812581328890989	-0.0186759247604232	0	0.011	1
C4BPA	0.0940440099802924	-0.0186759247604232	0	0.01	1
F5	0.0940443357723332	-0.0186759247604232	0	0.01	1
LRRTM1	0.126651046159995	-0.0186759247604232	0	0.008	1
CMTM2	0.126651046159995	-0.0186759247604232	0	0.008	1
KRT34	0.201782844367566	-0.0186759247604232	0	0.006	1
SELE	0.335239692099358	-0.0186759247604232	0	0.003	1
MSH6	0.317887800248207	-0.0187150559773294	0.126	0.151	1
RLIM	0.695469046424083	-0.0187150559773294	0.133	0.142	1
HVCN1	0.504529350111888	-0.0187311485940302	0.095	0.108	1
NOTCH2NLA	0.675989623964614	-0.0187484056085324	0.067	0.073	1
DHX34	0.403142420894135	-0.0187669581413135	0.028	0.038	1
RNF25	0.612945638393664	-0.0188123562741558	0.13	0.141	1
POLR2J3.1	0.734690403031217	-0.0188320328317474	0.084	0.09	1
TMEM176B	0.050775446199654	-0.0188459397335631	0.263	0.332	1
SLC25A40	0.476376955523872	-0.0188531472445523	0.056	0.068	1
ZNF337	0.663216969786564	-0.0188531472445523	0.056	0.063	1
MAGI2	0.734829156365234	-0.0188531472445523	0.056	0.061	1
CERS4	0.722111409903929	-0.0188691989305681	0.182	0.191	1
PLEKHG5	0.297309018125304	-0.0188758630953314	0.018	0.029	1
NME5	0.327887989480809	-0.0188758630953314	0.018	0.028	1
ETFB	0.627972248859825	-0.0188818138378503	0.277	0.292	1
EYA3	0.403110456920114	-0.0189348687258175	0.077	0.093	1
LATS1	0.782810629595616	-0.0189409798853446	0.2	0.207	1
KCNK1	0.602531143876973	-0.0189599899375584	0.046	0.053	1
PLEK2	0.112452550678408	-0.0189870363280972	0.004	0.015	1
C4orf47	0.125578954988803	-0.0189870363280972	0.007	0.02	1
GALNT12	0.142698558154407	-0.0189870363280972	0.007	0.02	1
CHRFAM7A	0.142698558154407	-0.0189870363280972	0.007	0.02	1
KLK10	0.142698558154407	-0.0189870363280972	0.007	0.02	1
ZNF497	0.142698558154407	-0.0189870363280972	0.007	0.02	1
ARFGEF3	0.162145103056197	-0.0189870363280972	0.007	0.019	1
TLR5	0.238073593583963	-0.0189870363280972	0.007	0.016	1
FLRT3	0.307840057100362	-0.0189870363280972	0.007	0.015	1
TASOR2	0.933068677768988	-0.0189870363280974	0.151	0.147	1
PTPN1	0.919783765715121	-0.0190095494173327	0.207	0.208	1
FN3KRP	0.966335816932289	-0.019033489463977	0.214	0.212	1
EIF1	0.770677827878765	-0.0190362002860258	0.989	0.997	1
AIFM2	0.318949635436877	-0.0190689975473379	0.035	0.049	1
SDAD1	0.813341542927631	-0.0190751183258588	0.26	0.262	1
CELF2	0.902607318022745	-0.0190862298266591	0.133	0.129	1
ACAA2	0.484255160802203	-0.0191276064940983	0.175	0.195	1
OSBPL10	0.47095071761261	-0.0191466264876504	0.06	0.072	1
RNF38	0.539693778304511	-0.0191466264876504	0.063	0.073	1
TUBG2	0.761435024743591	-0.0191646507129436	0.239	0.245	1
PPP1R1B	0.0831719280470753	-0.0191802365481274	0.011	0.029	1
TPK1	0.477327137331596	-0.0191802365481274	0.025	0.033	1
RIOK2	0.56157431857025	-0.0191872646398431	0.123	0.135	1
ACAD9	0.721177248825385	-0.0191872646398431	0.13	0.137	1
HADH	0.38617586151702	-0.0191930947353987	0.189	0.215	1
NIPSNAP2	0.939461656246589	-0.0192259848331083	0.281	0.274	1
L3HYPDH	0.55374928441633	-0.0192556696108563	0.151	0.165	1
MVK	0.411191929874116	-0.0192556696108565	0.049	0.062	1
ARID3A	0.676810923686011	-0.0192556696108565	0.053	0.059	1
CNOT4	0.946034761726015	-0.0192847272054129	0.295	0.293	1
RWDD3	0.656750510931945	-0.0192901925183082	0.112	0.121	1
ZBTB44	0.831568813951953	-0.0192901925183082	0.112	0.116	1
PYGM	0.18476062566059	-0.0192937761637948	0.014	0.028	1
TWNK	0.18476062566059	-0.0192937761637948	0.014	0.028	1
HAP1	0.255595622597701	-0.0192937761637948	0.014	0.025	1
PNMA8B	0.255595622597701	-0.0192937761637948	0.014	0.025	1
SHISA4	0.672113856588552	-0.0193155213000056	0.263	0.274	1
NFYC	0.765551502247358	-0.0193155213000056	0.267	0.274	1
B4GALT2	0.700737537247652	-0.0193271804310096	0.081	0.087	1
SLC35C2	0.690129360425532	-0.0193482123506098	0.228	0.238	1
RNF14	0.810219771775675	-0.0193567022129419	0.147	0.151	1
SEMA4A	0.428394925629012	-0.0193669071328583	0.035	0.046	1
JAG1	0.606848201089187	-0.0193829812100291	0.165	0.179	1
MTERF3	0.568986407785181	-0.0193950671703533	0.109	0.121	1
ZNF879	0.111162810186435	-0.0194096885114924	0.004	0.015	1
LRRIQ1	0.195208335217902	-0.0194096885114924	0.004	0.012	1
IFT22	0.646575607457645	-0.0194277365251148	0.302	0.315	1
SLC9B2	0.602362642905503	-0.0194361983029382	0.07	0.079	1
PPM1A	0.594231015392885	-0.0194595985165446	0.13	0.142	1
SBDS	0.426107114813507	-0.0194660925940753	0.449	0.482	1
NFKBID	0.292397640915716	-0.0194804059678633	0.028	0.042	1
ZNF280C	0.371406244014002	-0.0194804059678633	0.032	0.043	1
CENPA	0.443704544956714	-0.0194804059678633	0.021	0.015	1
CFAP20	0.550183626486009	-0.0194804059678633	0.179	0.195	1
PPDPF	0.691980272210718	-0.0194984193907737	0.972	0.964	1
ZNF626	0.556910519428061	-0.0195019443553661	0.091	0.103	1
CDH2	0.743826658274063	-0.0195210172372967	0.144	0.151	1
MAOB	0.356824147085054	-0.0195644105702448	0.109	0.129	1
CCDC171	0.253495166667838	-0.0195962357785994	0.021	0.034	1
MANF	0.899236359807911	-0.0196013258439621	0.407	0.406	1
DNAAF5	0.530860458191321	-0.0196108819826838	0.084	0.096	1
POLR3E	0.615961239716167	-0.0196108819826838	0.088	0.097	1
BEX5	0.166443818031777	-0.0197144691189014	0.011	0.024	1
ZFPM1	0.166443818031777	-0.0197144691189014	0.011	0.024	1
WNK2	0.187201235350143	-0.0197144691189014	0.011	0.023	1
PRKAA2	0.266255754601079	-0.0197144691189014	0.011	0.02	1
GPR160	0.297797487917196	-0.0197144691189014	0.011	0.02	1
PLIN3	0.599904519034909	-0.0197195547702823	0.421	0.443	1
PPID	0.544022530308481	-0.0197344136142172	0.189	0.206	1
UBE2V2	0.415108827733986	-0.0197444117953203	0.288	0.318	1
ZNF287	0.425085652399875	-0.0197764578632292	0.039	0.05	1
COX6A1	0.56990200107001	-0.0197994159815214	0.888	0.914	1
NPM2	0.0458801032992564	-0.0198351815852637	0	0.014	1
SCT	0.0458801032992564	-0.0198351815852637	0	0.014	1
SYCE2	0.0458801032992564	-0.0198351815852637	0	0.014	1
NGF	0.0528424850928981	-0.0198351815852637	0	0.013	1
AP3B2	0.0528424850928981	-0.0198351815852637	0	0.013	1
DLGAP1	0.0528424850928981	-0.0198351815852637	0	0.013	1
ATP1A4	0.0609213935640532	-0.0198351815852637	0	0.012	1
RNF39	0.0609213935640532	-0.0198351815852637	0	0.012	1
C9orf24	0.0609213935640532	-0.0198351815852637	0	0.012	1
SERTM2	0.0703140467907051	-0.0198351815852637	0	0.011	1
VWC2	0.0812581638316342	-0.0198351815852637	0	0.011	1
LYPD2	0.237480497479119	-0.0198351815852637	0	0.005	1
FRS2	0.609704299188907	-0.0198351815852639	0.13	0.141	1
DNTTIP2	0.243644904351596	-0.0198848432104005	0.182	0.219	1
CREBZF	0.562366568228742	-0.0198848432104005	0.214	0.195	1
GID8	0.833528758577431	-0.0199273901396151	0.295	0.296	1
LTV1	0.651738330042812	-0.0199438141699989	0.119	0.129	1
GPBP1	0.857861402417516	-0.0199706183548051	0.312	0.3	1
PUM3	0.62644014649256	-0.0199776488782142	0.242	0.257	1
CNPPD1	0.649216303562178	-0.0199854492747555	0.196	0.208	1
FAM222B	0.553247568850371	-0.0200039277157433	0.084	0.095	1
GGACT	0.219763329932594	-0.0200149828077994	0.018	0.031	1
KLHL3	0.268712543338549	-0.0200149828077994	0.018	0.029	1
CCNK	0.636820013248382	-0.0200420937463771	0.172	0.183	1
PAIP2	0.694281549015671	-0.0200589651033396	0.488	0.484	1
KLC4	0.297323817263393	-0.0200684763853987	0.042	0.058	1
ATP11A	0.319271740581818	-0.0200684763853987	0.042	0.057	1
ADAMTSL4	0.480459042180731	-0.0200684763853987	0.042	0.052	1
KCNJ8	0.500277907691164	-0.0200684763853987	0.046	0.055	1
MEF2C	0.794537459209695	-0.0200878028961913	0.182	0.186	1
FANCC	0.470093156956572	-0.0201191710826256	0.07	0.083	1
EDA	0.0568282208968836	-0.0201379698082757	0.004	0.02	1
PDZRN4	0.161942363590614	-0.0201379698082757	0.007	0.019	1
BRCC3	0.570356266955792	-0.0201672809631099	0.095	0.106	1
ABRAXAS2	0.637794854794915	-0.0201672809631099	0.102	0.111	1
ZNF536	0.113556470025429	-0.0201886677943717	0.025	0.046	1
FBXW8	0.250157481840382	-0.0201886677943717	0.032	0.047	1
SUSD3	0.344642909249811	-0.0201886677943717	0.032	0.044	1
INKA1	0.527732927422332	-0.0201886677943717	0.035	0.043	1
TKFC	0.483634683882182	-0.0202366870161915	0.063	0.075	1
SLC36A4	0.539693795960058	-0.0202366870161915	0.063	0.073	1
RPS25	0.42408913843501	-0.0202475170856711	1	0.993	1
AGPAT2	0.982191075235622	-0.0202511769543616	0.284	0.277	1
KDM4B	0.935056011187523	-0.0202564986769314	0.151	0.151	1
NOL7	0.752864443150294	-0.02027976551252	0.4	0.41	1
AASDH	0.517127427617045	-0.0202822343187132	0.088	0.1	1
TRMT6	0.55252403854416	-0.0202822343187132	0.091	0.103	1
WRAP53	0.238073400581546	-0.0203113185667767	0.025	0.039	1
MFSD9	0.369485355212032	-0.0203113185667767	0.025	0.035	1
GRIPAP1	0.756857467384428	-0.0203254957854785	0.116	0.121	1
ABHD16A	0.30840291569361	-0.0203374602662728	0.186	0.216	1
MLLT11	0.36066524641713	-0.0203565434077983	0.049	0.064	1
SKAP2	0.391494559290158	-0.0203565434077983	0.046	0.059	1
RPAP1	0.572410060717417	-0.0203565434077983	0.053	0.061	1
ANKRD42	0.574279015629946	-0.0203565434077983	0.053	0.061	1
PANK2	0.52689701271333	-0.0204058166208323	0.154	0.17	1
ALDH18A1	0.763617687164481	-0.020411261071511	0.239	0.247	1
SFT2D3	0.184396808642127	-0.0204365049687979	0.014	0.028	1
SUV39H1	0.184396808642127	-0.0204365049687979	0.014	0.028	1
LYSMD4	0.205635989486195	-0.0204365049687979	0.014	0.027	1
UGT2B7	0.376528876636603	-0.0204365049687979	0.011	0.018	1
UBN1	0.573937602824934	-0.0204788108802975	0.126	0.139	1
RNF138	0.579233913807942	-0.0204788108802975	0.133	0.146	1
C11orf71	0.390874891513549	-0.0204788108802975	0.042	0.055	1
LRRC4C	0.458526953842098	-0.0204788108802975	0.039	0.049	1
ZNF638	0.601466689551101	-0.02051048470141	0.295	0.31	1
MGAT2	0.566034621105126	-0.0205156364017442	0.154	0.169	1
EPHB2	0.0734798237549792	-0.0205643064529846	0.004	0.018	1
HPCA	0.084279890517643	-0.0205643064529846	0.004	0.017	1
SLC2A12	0.0967243285993816	-0.0205643064529846	0.004	0.016	1
CHRDL2	0.0967243285993816	-0.0205643064529846	0.004	0.016	1
MET	0.127655587010943	-0.0205643064529846	0.004	0.015	1
GNA15	0.169403562152182	-0.0205643064529846	0.004	0.013	1
AOC1	0.194916899594067	-0.0205643064529846	0.004	0.012	1
PLPP1	0.129742382847157	-0.0205784101237534	0.719	0.769	1
GZF1	0.40098371044073	-0.0206035629268004	0.032	0.042	1
GPATCH1	0.415324923217679	-0.0206407386026616	0.06	0.073	1
KCTD6	0.465365690166181	-0.0206407386026616	0.06	0.072	1
MOAP1	0.345322518536575	-0.0206759946489208	0.081	0.099	1
LIG3	0.47547031304806	-0.0206759946489208	0.081	0.094	1
GTDC1	0.727613883368927	-0.0206759946489208	0.088	0.094	1
SF3A3	0.819844080310941	-0.0207040133133531	0.298	0.301	1
CATSPERZ	0.162675631037229	-0.0207308760579961	0.018	0.033	1
KRBA1	0.208872728742319	-0.0207308760579961	0.021	0.036	1
HYLS1	0.229939545287211	-0.0207308760579961	0.021	0.035	1
SLC16A5	0.304905646383883	-0.0207308760579961	0.021	0.033	1
CLN8	0.623949604320042	-0.0207650152792528	0.049	0.056	1
TPMT	0.546061039667948	-0.0207973745119288	0.077	0.088	1
GET4	0.499946966686764	-0.02082808942961	0.102	0.116	1
RCE1	0.576330733971492	-0.02082808942961	0.105	0.116	1
ST7L	0.652458132841172	-0.0208572822591802	0.13	0.139	1
LPIN3	0.131166752121917	-0.0208608299586286	0.011	0.025	1
VAMP1	0.147668004630279	-0.0208608299586286	0.011	0.024	1
NKX3-1	0.210434472292188	-0.0208608299586286	0.011	0.022	1
VNN2	0.272206076279024	-0.0208608299586286	0.007	0.015	1
SRRT	0.269696814452527	-0.020879615172607	0.228	0.261	1
HIC1	0.974746825689098	-0.020879615172607	0.249	0.243	1
ZNF266	0.393984868884712	-0.0208918000454826	0.039	0.05	1
MACROD2	0.485613294534022	-0.0208918000454826	0.039	0.048	1
NF2	0.55221626513855	-0.0209489738438487	0.091	0.103	1
AC010132.3	0.0398706387324606	-0.0209935076538225	0	0.015	1
U2AF1L5	0.0398706387324606	-0.0209935076538225	0	0.015	1
SEMA3F	0.0458808706280331	-0.0209935076538225	0	0.014	1
MYH15	0.0458808706280331	-0.0209935076538225	0	0.014	1
FABP6	0.0458808706280331	-0.0209935076538225	0	0.014	1
ZSCAN1	0.0458808706280331	-0.0209935076538225	0	0.014	1
COL9A3	0.0528431653607851	-0.0209935076538225	0	0.013	1
RIPK4	0.0609214011608474	-0.0209935076538225	0	0.012	1
PDZK1	0.0609219633239041	-0.0209935076538225	0	0.012	1
CLEC7A	0.0703140733143493	-0.0209935076538225	0	0.011	1
KIF18B	0.0703144800103195	-0.0209935076538225	0	0.011	1
SCIN	0.0812581638316342	-0.0209935076538225	0	0.011	1
MMAA	0.288897353925421	-0.0210211696013231	0.028	0.042	1
ZNF230	0.314129270296142	-0.0210211696013231	0.028	0.041	1
CTNNBL1	0.539542479760823	-0.0210245214594441	0.168	0.183	1
INF2	0.645042822676044	-0.0210245214594441	0.165	0.176	1
